timestamp,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2019-07-10 13:55:00,2.46,2.46,2.46,2.45,9386.0,0.0,0.0,2.46,2.464,2.465,3988.6,2290.6,1953.9,0.05
2019-07-10 14:00:00,2.46,2.46,2.46,2.45,918.0,0.0,0.0,2.46,2.463,2.465,2577.6,2348.3,1955.5,0.0
2019-07-10 14:05:00,2.45,2.46,2.44,2.44,7721.0,-0.01,-0.41,2.456,2.46,2.464,3909.4,3017.4,2114.75,0.04
2019-07-10 14:10:00,2.44,2.45,2.44,2.44,2612.0,0.0,0.0,2.452,2.457,2.463,4278.6,3228.0,2137.1,0.01
2019-07-10 14:15:00,2.44,2.46,2.45,2.44,7218.0,0.01,0.41,2.45,2.456,2.462,5571.0,3906.2,2301.3,0.04
2019-07-10 14:20:00,2.45,2.46,2.45,2.44,1480.0,0.0,0.0,2.448,2.454,2.461,3989.8,3989.2,2342.65,0.01
2019-07-10 14:25:00,2.44,2.45,2.45,2.44,2137.0,0.01,0.41,2.446,2.453,2.46,4233.6,3405.6,2438.3,0.01
2019-07-10 14:30:00,2.45,2.45,2.45,2.44,3322.0,0.0,0.0,2.448,2.452,2.4595,3353.8,3631.6,2529.85,0.02
2019-07-10 14:35:00,2.45,2.45,2.44,2.43,8937.0,-0.01,-0.41,2.448,2.45,2.458,4618.8,4448.7,2965.55,0.05
2019-07-10 14:40:00,2.44,2.44,2.44,2.43,5320.0,0.0,0.0,2.446,2.448,2.4565,4239.2,4905.1,3143.1,0.03
2019-07-10 14:45:00,2.43,2.44,2.43,2.42,7058.0,0.0,0.0,2.442,2.445,2.4545,5354.8,4672.3,3481.45,0.04
2019-07-10 14:50:00,2.43,2.44,2.43,2.42,2848.0,0.0,0.0,2.438,2.442,2.4525,5497.0,4865.3,3606.8,0.02
2019-07-10 14:55:00,2.43,2.44,2.43,2.43,3609.0,0.0,0.0,2.434,2.441,2.4505,5554.4,4454.1,3735.75,0.02
2019-07-10 15:00:00,2.43,2.44,2.43,2.43,1143.0,0.0,0.0,2.432,2.44,2.4485,3995.6,4307.2,3767.6,0.01
2019-07-11 09:35:00,2.44,2.45,2.45,2.44,8155.0,0.01,0.41,2.434,2.44,2.448,4562.6,4400.9,4153.55,0.04
2019-07-11 09:40:00,2.45,2.45,2.44,2.43,4369.0,-0.01,-0.41,2.436,2.439,2.4465,4024.8,4689.8,4339.5,0.02
2019-07-11 09:45:00,2.44,2.45,2.45,2.43,4150.0,0.01,0.41,2.44,2.439,2.446,4285.2,4891.1,4148.35,0.02
2019-07-11 09:50:00,2.45,2.46,2.46,2.44,7952.0,0.01,0.41,2.446,2.44,2.446,5153.8,5354.1,4492.85,0.04
2019-07-11 09:55:00,2.46,2.48,2.47,2.46,8919.0,0.01,0.41,2.454,2.443,2.4465,6709.0,5352.3,4900.5,0.05
2019-07-11 10:00:00,2.47,2.47,2.47,2.46,2111.0,0.0,0.0,2.458,2.446,2.447,5500.2,5031.4,4968.25,0.01
2019-07-11 10:05:00,2.47,2.47,2.46,2.46,1718.0,-0.01,-0.4,2.462,2.449,2.447,4970.0,4497.4,4584.85,0.01
2019-07-11 10:10:00,2.46,2.47,2.46,2.46,1672.0,0.0,0.0,2.464,2.452,2.447,4474.4,4379.8,4622.55,0.01
2019-07-11 10:15:00,2.46,2.47,2.47,2.46,1713.0,0.01,0.41,2.466,2.456,2.4485,3226.6,4190.2,4322.15,0.01
2019-07-11 10:20:00,2.47,2.47,2.46,2.46,658.0,-0.01,-0.4,2.464,2.459,2.4495,1574.4,4141.7,4224.45,0.0
2019-07-11 10:25:00,2.46,2.47,2.46,2.46,1536.0,0.0,0.0,2.462,2.46,2.45,1459.4,3479.8,3940.35,0.01
2019-07-11 10:30:00,2.46,2.47,2.45,2.45,6574.0,-0.01,-0.41,2.46,2.461,2.45,2430.6,3700.3,4195.05,0.03
2019-07-11 10:35:00,2.45,2.46,2.45,2.45,295.0,0.0,0.0,2.458,2.461,2.45,2155.2,3314.8,4102.95,0.0
2019-07-11 10:40:00,2.45,2.46,2.45,2.45,663.0,0.0,0.0,2.454,2.46,2.45,1945.2,2585.9,3970.0,0.0
2019-07-11 10:45:00,2.45,2.46,2.45,2.45,680.0,0.0,0.0,2.452,2.458,2.4505,1949.6,1762.0,3557.15,0.0
2019-07-11 10:50:00,2.45,2.46,2.46,2.45,1329.0,0.01,0.41,2.452,2.457,2.4515,1908.2,1683.8,3357.6,0.01
2019-07-11 10:55:00,2.46,2.46,2.45,2.45,4038.0,-0.01,-0.41,2.452,2.456,2.4525,1401.0,1915.8,3206.6,0.02
2019-07-11 11:00:00,2.45,2.46,2.45,2.45,863.0,0.0,0.0,2.452,2.455,2.4535,1514.6,1834.9,3107.35,0.0
2019-07-11 11:05:00,2.45,2.46,2.46,2.45,169.0,0.01,0.41,2.454,2.454,2.455,1415.8,1680.5,2935.35,0.0
2019-07-11 11:10:00,2.46,2.46,2.45,2.45,271.0,-0.01,-0.41,2.454,2.453,2.456,1334.0,1641.8,2891.75,0.0
2019-07-11 11:15:00,2.45,2.46,2.45,2.45,4067.0,0.0,0.0,2.452,2.452,2.456,1881.6,1894.9,2687.35,0.02
2019-07-11 11:20:00,2.45,2.46,2.44,2.44,464.0,-0.01,-0.41,2.45,2.451,2.456,1166.8,1283.9,2492.1,0.0
2019-07-11 11:25:00,2.44,2.45,2.44,2.44,630.0,0.0,0.0,2.448,2.45,2.4555,1120.2,1317.4,2316.1,0.0
2019-07-11 11:30:00,2.44,2.45,2.45,2.44,2498.0,0.01,0.41,2.446,2.45,2.455,1586.0,1500.9,2043.4,0.01
2019-07-11 13:05:00,2.45,2.45,2.45,2.44,2231.0,0.0,0.0,2.446,2.45,2.454,1978.0,1656.0,1709.0,0.01
2019-07-11 13:10:00,2.44,2.45,2.45,2.44,1699.0,0.01,0.41,2.446,2.449,2.453,1504.4,1693.0,1688.4,0.01
2019-07-11 13:15:00,2.45,2.46,2.45,2.44,486.0,0.0,0.0,2.448,2.449,2.4525,1508.8,1337.8,1626.8,0.0
2019-07-11 13:20:00,2.45,2.45,2.45,2.45,243.0,0.0,0.0,2.45,2.449,2.452,1431.4,1275.8,1555.35,0.0
2019-07-11 13:25:00,2.45,2.46,2.44,2.44,4384.0,-0.01,-0.41,2.448,2.447,2.4505,1808.6,1697.3,1688.9,0.02
2019-07-11 13:30:00,2.44,2.45,2.45,2.44,431.0,0.01,0.41,2.448,2.447,2.45,1448.6,1713.3,1677.55,0.0
2019-07-11 13:35:00,2.45,2.45,2.45,2.44,3925.0,0.0,0.0,2.448,2.447,2.4495,1893.8,1699.1,1797.0,0.02
2019-07-11 13:40:00,2.45,2.45,2.44,2.44,205.0,-0.01,-0.41,2.446,2.447,2.449,1837.6,1673.2,1478.55,0.0
2019-07-11 13:45:00,2.45,2.45,2.44,2.44,1423.0,-0.01,-0.41,2.444,2.447,2.4485,2073.6,1752.5,1534.95,0.01
2019-07-11 13:50:00,2.44,2.45,2.45,2.44,1623.0,0.01,0.41,2.446,2.447,2.4485,1521.4,1665.0,1582.95,0.01
2019-07-11 13:55:00,2.45,2.45,2.43,2.43,3343.0,-0.02,-0.82,2.442,2.445,2.4475,2103.8,1776.2,1716.1,0.02
2019-07-11 14:00:00,2.43,2.44,2.43,2.43,1342.0,0.0,0.0,2.438,2.443,2.446,1587.2,1740.5,1716.75,0.01
2019-07-11 14:05:00,2.43,2.44,2.43,2.43,3256.0,0.0,0.0,2.436,2.441,2.445,2197.4,2017.5,1677.65,0.02
2019-07-11 14:10:00,2.43,2.44,2.44,2.43,1528.0,0.01,0.41,2.436,2.44,2.4445,2218.4,2146.0,1710.9,0.01
2019-07-11 14:15:00,2.44,2.44,2.44,2.43,1656.0,0.0,0.0,2.434,2.44,2.4435,2225.0,1873.2,1785.25,0.01
2019-07-11 14:20:00,2.44,2.44,2.44,2.43,2087.01,0.0,0.0,2.436,2.439,2.443,1973.8,2038.8,1876.05,0.01
2019-07-11 14:25:00,2.44,2.45,2.44,2.43,3575.0,0.0,0.0,2.438,2.438,2.4425,2420.4,2003.8,1851.45,0.02
2019-07-11 14:30:00,2.44,2.45,2.44,2.44,395.0,0.0,0.0,2.44,2.438,2.4425,1848.2,2022.8,1848.0,0.0
2019-07-11 14:35:00,2.44,2.44,2.43,2.43,1922.99,-0.01,-0.41,2.438,2.437,2.442,1927.2,2072.8,1912.65,0.01
2019-07-11 14:40:00,2.43,2.45,2.44,2.43,3511.0,0.01,0.41,2.438,2.436,2.4415,2298.2,2261.6,1963.3,0.02
2019-07-11 14:45:00,2.44,2.45,2.44,2.44,2039.0,0.0,0.0,2.438,2.437,2.441,2288.6,2131.2,1953.7,0.01
2019-07-11 14:50:00,2.44,2.45,2.44,2.43,1577.0,0.0,0.0,2.438,2.438,2.4405,1889.0,2154.7,1947.6,0.01
2019-07-11 14:55:00,2.44,2.45,2.44,2.44,1124.0,0.0,0.0,2.438,2.439,2.44,2034.8,1941.5,1979.5,0.01
2019-07-11 15:00:00,2.44,2.45,2.44,2.44,257.0,0.0,0.0,2.44,2.439,2.4395,1701.6,1814.4,1980.2,0.0
2019-07-12 09:35:00,2.44,2.45,2.45,2.44,2995.0,0.01,0.41,2.442,2.44,2.44,1598.4,1948.3,1910.75,0.02
2019-07-12 09:40:00,2.45,2.45,2.45,2.44,2137.0,0.0,0.0,2.444,2.441,2.44,1618.0,1953.3,1996.05,0.01
2019-07-12 09:45:00,2.45,2.45,2.43,2.43,4570.0,-0.02,-0.82,2.442,2.44,2.439,2216.6,2052.8,2028.3,0.02
2019-07-12 09:50:00,2.43,2.44,2.43,2.42,4017.0,0.0,0.0,2.44,2.439,2.4385,2795.2,2415.0,2218.9,0.02
2019-07-12 09:55:00,2.43,2.45,2.45,2.42,5442.0,0.02,0.82,2.442,2.441,2.439,3832.2,2766.9,2419.85,0.03
2019-07-12 10:00:00,2.45,2.45,2.45,2.44,1107.0,0.0,0.0,2.442,2.442,2.439,3454.6,2526.5,2394.05,0.01
2019-07-12 10:05:00,2.45,2.45,2.44,2.44,918.0,-0.01,-0.41,2.44,2.442,2.4395,3210.8,2414.4,2272.8,0.0
2019-07-12 10:10:00,2.44,2.45,2.45,2.44,901.0,0.01,0.41,2.444,2.443,2.4405,2477.0,2346.8,2250.75,0.0
2019-07-12 10:15:00,2.44,2.45,2.44,2.44,2424.0,0.0,0.0,2.446,2.443,2.441,2158.4,2476.8,2209.15,0.01
2019-07-12 10:20:00,2.44,2.45,2.43,2.43,4709.0,-0.01,-0.41,2.442,2.442,2.4405,2011.8,2922.0,2368.2,0.02
2019-07-12 10:25:00,2.43,2.45,2.45,2.43,5912.0,0.02,0.82,2.442,2.442,2.441,2972.8,3213.7,2581.0,0.03
2019-07-12 10:30:00,2.45,2.45,2.44,2.44,2761.0,-0.01,-0.41,2.442,2.441,2.441,3341.4,3276.1,2614.7,0.01
2019-07-12 10:35:00,2.44,2.44,2.43,2.43,1427.0,-0.01,-0.41,2.438,2.441,2.4405,3446.6,2961.8,2507.3,0.01
2019-07-12 10:40:00,2.43,2.44,2.44,2.43,1947.0,0.01,0.41,2.438,2.442,2.4405,3351.2,2754.8,2584.9,0.01
2019-07-12 10:45:00,2.45,2.45,2.44,2.43,1971.0,-0.01,-0.41,2.44,2.441,2.441,2803.6,2407.7,2587.3,0.01
